timestamp,value
182,78.58541406888983
183,78.26363951119784
184,82.6542803251223
185,74.59126819029495
186,70.15056831071306
187,62.04279263278802
188,61.81264363626656
189,66.33008310570553
190,75.27729970347161
191,89.35122307865636
192,100.97253011057865
193,84.50904471587828
194,90.0395423101833
195,83.84533723976226
196,85.80537600100443
197,87.08295274929864
198,84.75042912096072
199,77.34060806651907
200,76.10218235400076
201,67.38242346017448
202,86.30717576212926
203,109.91499321074868
204,95.57821468964367
205,98.32499454407728
206,82.08080879784029
207,76.23994833880037
208,87.96720592452908
209,80.6784675843542
210,82.94262144703848
211,67.58717075081424
212,59.875242844046674
213,69.83351956925556
214,70.31414995745102
215,91.7477576995234
216,86.30156061323834
217,95.19892238066537
218,95.03462761750649
219,96.05555349834799
220,94.8265043084307
221,83.04512970289674
222,81.33891195595983
223,66.54908120067984
224,63.73540853019805
225,72.76176790654031
226,69.88128496144739
227,77.5826900037126
228,70.2100906340731
229,73.77173493820993
230,78.9147809224336
231,81.94954865771491
232,81.4860557770768
233,75.37703658495467
234,86.1955521118415
235,94.25344785304715
236,116.86594443113869
237,115.53109313447779
238,99.88714037233464
239,92.79286858740416
240,87.21564612539862
241,89.72556755563467
242,82.50454876921857
243,85.16264660254751
244,70.87071953110886
245,59.86703389985482
246,68.84512580960481
247,87.65608735491868
248,108.5827533925809
249,109.10896741385334
250,102.18801032586937
251,103.7870275056645
252,92.31847336296929
253,92.21684171614973
254,86.6357614817876
255,90.35735923403381
256,68.25886367261037
257,67.83456825617202
258,85.50199011751089
259,84.11487797987398
260,93.05902974307854
261,95.87700950953118
262,97.58248281072773
263,91.05149648633426
264,99.36801343111676
265,97.18284139180388
266,78.60595370191723
267,81.07563673719226
268,74.42983815969009
269,63.855709566215374
270,72.17370165085421
271,78.8973850181887
272,92.91835925028867
273,83.56000147718157
274,80.58794220879138
275,80.70845578492347
276,73.44803768479804
277,73.11642846305006
278,60.50885855458871
279,59.291205795376534
280,56.42895231245515
281,44.66523827070589
282,47.49508403816284
283,64.53499610071185
284,73.49669344711558
285,74.04167478491063
286,75.86182703716557
287,74.88406087298739
288,68.37802210776525
289,72.02962218941899
290,60.32577244337739
291,64.8782609118202
292,63.63576684175007
293,57.86163800136677
294,76.13639960141661
295,89.19822959931773
296,88.72900324718567
297,82.52537251101549
298,82.29232171616164
299,84.48392063782802
300,84.84905191703116
301,90.52880087887209
302,82.08760888141555
303,76.92642306568632
304,68.29535961274496
305,66.20760566305161
306,68.41832133700464
307,78.49463381955896
308,96.19397991538396
309,104.76375034830095
310,93.36102222146918
311,92.92988813934573
312,88.66505069224796
313,91.82135973604147
314,90.65765743641624
315,90.53295546238958
316,83.6528784840762
317,81.34748722559289
318,71.44935747427097
319,91.84527459933648
320,118.56747692254622
321,104.4450317755838
322,103.17909749632383
323,87.83976166932963
324,82.97405110629138
325,94.83903075435973
326,85.72531183844275
327,93.00916039137381
328,71.73714640788808
329,64.15736528751437
330,75.2331793330469
331,75.4398905671236
332,95.64842442180841
333,93.25020753381992
334,100.68593131025648
335,102.62893998881769
336,102.88761875028484
337,101.15681358480458
338,88.17428688820036
339,85.43101937261926
340,71.23899707205624
341,72.53103744527046
342,68.40513281774768
343,73.96979082489771
344,69.99027780856339
345,72.89452709010409
346,85.51043291630707
347,87.33369685611997
348,81.78426545105859
349,85.60762493209411
350,91.11639747862573
351,90.0500977353819
352,101.23788249536558
353,123.47069178352636
354,122.84340215110772
355,107.2637333375371
356,98.61106277593562
357,92.27933759029833
358,92.6863602655779
359,88.64216598063089
360,87.42970013859619
361,72.04723089690061
362,62.88708146173328
363,72.1373116360545
364,93.94731862153778
365,116.8071672027827
366,115.58025979523747
367,109.52151060776039
368,111.3916797201153
369,97.45993414865364
370,100.55337075628903
371,91.90056262439603
372,97.01145974556032
373,73.40190552873455
374,71.2570013628813
375,87.52972368939571
376,86.38047915656844
377,98.9148634900011
378,102.34989738151819
379,103.13614995994561
380,98.19863147859462
381,104.55275553511137
382,103.29275239124648
383,82.81735132682766
384,87.93730632210121
385,81.11031502541043
386,66.80987810684778
387,79.07211336299204
388,85.05055088640782
389,99.88828247264574
390,88.71260515082348
391,83.47701027904964
392,86.31238104223434
393,76.51213533490423
394,80.90865707453014
395,64.93156912139096
396,60.99359371967667
397,56.81777473855268
398,48.93959959056888
399,52.632335565256
400,67.23634232001753
401,78.62553358334256
402,79.42253610891947
403,80.02985030006835
404,78.77519307419833
405,73.58808419990102
406,79.05157861122814
407,63.32191342166015
408,70.52764615958024
409,67.2014856927831
410,61.468276799716065
411,80.76269102482733
412,93.35119124949752
413,96.11451813105285
414,89.50088521383934
415,88.82334856258848
416,90.22143154786608
417,87.84368233426162
418,94.24567262409415
419,86.80199788742495
420,80.71518741204103
421,70.55515931257663
422,71.13042625685485
423,74.73471972854553
424,83.02548677528041
425,99.57523788928536
426,111.41846472159654
427,99.32171722244365
428,97.85298489135069
429,94.19142098048435
430,96.46203558295984
431,97.45650080744588
432,96.00093276507043
433,90.34686763687219
434,86.53152559447437
435,77.13760204099206
436,97.91407101530659
437,125.5206993371158
438,110.95433847830064
439,110.17109488017834
440,92.08440378351469
441,87.11336762843767
442,100.63295223470304
443,91.32550411137196
444,96.60768659317847
445,76.18307598308897
446,68.48737395054191
447,79.26099135939897
448,80.3993016064373
449,101.51394164947949
450,99.7062166589138
451,105.98174218064901
452,107.72711771754281
453,108.18243729808869
454,106.96812497211188
455,93.28951773107276
456,93.0822902416218
457,76.19902944668547
458,76.02172794275167
459,80.39721143260572
460,75.84402647829383
461,78.51885729828702
462,80.47430586268254
463,75.85879548224754
464,84.72631269270805
465,80.09668377862808
466,80.88979702628751
467,87.46344485868778
468,83.66554425273755
469,93.87678996103949
470,89.94253523997506
471,95.21797029689446
472,78.14104333132425
473,90.09792370745721
474,70.33371553055005
475,73.21129922913875
476,74.41034063471514
477,83.42429682269069
478,82.81543886546818
479,83.00532503625988
480,92.0949246548024
481,87.14843771323369
482,95.39066720741678
483,86.71313541509701
484,79.60312255494642
485,86.31677512820855
486,90.05982352604505
487,80.52453280408032
488,96.53380904533526
489,71.94212633143418
490,89.06037897310888
491,84.88849581718323
492,73.12194131042554
493,90.34591613676939
494,81.15482488995517
495,77.61421070311846
496,95.62797864330287
497,93.26909570427253
498,99.98121039781452
499,97.94587436832914
500,78.02345177749875
501,83.18515333609362
502,74.87780426595128
503,63.33078006741688
504,70.58667249999604
505,81.71083586772255
506,91.880415992508
507,84.41524228209325
508,80.48392242427364
509,81.29068872308565
510,74.95070311745421
511,74.37429947005272
512,58.71345740358957
513,60.03026502767067
514,54.576401961146615
515,47.001801431316935
516,48.63563538227721
517,63.404196116747755
518,74.53433849669065
519,71.63165438494323
520,73.79277374079128
521,75.5275627839119
522,69.46804972977294
523,72.09819061943176
524,59.77314091292672
525,66.52688650979454
526,64.27693105011542
527,58.47210482403174
528,77.49910172428712
529,86.96976253962805
530,88.6865871961731
531,85.26668767208244
532,83.39693539246794
533,83.31222162952635
534,83.46726093681116
535,89.54511644148148
536,81.0428954820927
537,77.32165357744954
538,69.10718853920929
539,68.24008064287668
540,71.08288176909166
541,81.38837110837876
542,96.92526854454063
543,106.34177393257882
544,91.83617486269574
545,92.90378098762419
546,86.78186871851148
547,91.88114096653727
548,91.9076562149515
549,91.54395173812951
550,86.24339201681886
551,78.92003631751744
552,71.01804923818372
553,91.99861881083766
554,116.09665993348969
555,104.13753749259936
556,103.59770369208297
557,88.5750125773456
558,83.21415129356963
559,94.70604444338473
560,85.86551950793421
561,91.71985341114235
562,73.37158864203765
563,63.01347161046912
564,75.1031859901945
565,75.97341865359608
566,95.76662042663719
567,92.53180703208405
568,100.69133832179259
569,102.42238880058375
570,101.9492134506916
571,100.17694444475659
572,89.68902057436217
573,86.77753093904383
574,71.74775508984429
575,72.10403657240386
576,73.68140522580538
577,75.98704549220133
578,76.50996857826996
579,75.66711687111085
580,74.47371257080886
581,70.90484566877855
582,79.36567110915598
583,75.11718539245231
584,78.3253500725431
585,78.68384611369135
586,89.14928381851259
587,109.56685038133686
588,109.26287798586081
589,93.05091283414849
590,85.07788268669714
591,80.69105732496023
592,84.26545383609086
593,76.45765633288246
594,79.2519057416055
595,64.14901997708319
596,56.349563095872014
597,64.49969851611296
598,80.72040800858078
599,102.42841957844969
600,101.57141910210672
601,96.18616103734263
602,97.9247503092184
603,84.50443415030003
604,90.74866285622409
605,83.06803741344451
606,85.3801276603277
607,63.81691394168595
608,61.18048417139793
609,76.03694281859705
610,76.8444619037846
611,87.44680145911849
612,90.8809855015312
613,91.92463539764792
614,87.24374157809275
615,92.72704721021935
616,91.03445885413939
617,73.10030288831392
618,76.05852346834911
619,71.00016943779669
620,60.99841983534012
621,69.3366769221274
622,75.46480721616014
623,87.27731715112684
624,77.41605712613114
625,74.7373445760661
626,74.5998430618428
627,69.4646280185913
628,68.13228375201919
629,55.69020420060771
630,55.04999978698885
631,51.111905037505785
632,42.507828592409
633,45.60275686691499
634,60.868591097983845
635,69.37223532729709
636,68.65878357448635
637,70.61863007595342
638,70.85874108294125
639,65.4329746121047
640,68.55605183555774
641,56.4634853614141
642,61.74981837783918
643,58.49263461395351
644,53.86609420932225
645,72.58016539238558
646,84.36502995362457
647,84.9012872776018
648,80.39622253003506
649,76.12496977335597
650,79.30147855488755
651,77.36890191313337
652,83.75330776470341
653,76.99205431378368
654,73.58765747036459
655,62.247251925193815
656,62.75306793370406
657,66.08499181382743
658,76.26259537288679
659,89.55109094922858
660,99.08589153150986
661,87.47675056796952
662,88.42563504621175
663,84.1926865674902
664,85.54911064833989
665,85.92101186915394
666,81.90413089056428
667,80.40437622612578
668,77.05137724662505
669,67.72566009092307
670,86.67772667197673
671,113.43999424540881
672,98.98145482195292
673,96.34310878089762
674,81.9965898948073
675,78.23458681710925
676,89.75939119262553
677,81.9224606066027
678,86.62903091480719
679,69.15928481265183
680,59.538103274175036
681,68.95796664139928
682,71.42314932932953
683,89.62643980694249
684,87.32288090438088
685,94.44180564446036
686,95.23136623759592
687,96.80828406373165
688,93.19401448262408
689,82.95901710174094
690,80.33171769667699
691,66.33387736245669
692,57.96636018991369
693,62.80809149534634
694,64.16028462520879
695,64.9900617340171
696,54.488082976164335
697,60.09360563081627
698,54.238737747820885
699,52.35625371796693
700,50.22723454249854
701,60.004765058236146
702,51.347293187859286
703,58.596137786159126
704,73.36383674765695
705,72.34967403498433
706,64.32426272403596
707,55.84214750026381
708,55.84717989250907
709,56.16211696329166
710,53.10389832853612
711,51.81536306096239
712,44.86394630208416
713,37.453288318803885
714,43.67308443204504
715,55.55704172668872
716,67.89443972480574
717,69.12295832078519
718,63.515355775568054
719,65.92665881969758
720,56.805914805581594
721,57.95975606788105
722,52.03031542201422
723,57.08676263428605
724,42.37370404760338
725,42.148315871690706
726,50.425421474357776
727,51.26023194769755
728,58.84717997475812
729,60.799184957500884
730,59.43807388813108
731,57.69220302047809
732,61.90506813008265
733,59.954115252582625
734,47.553697301447656
735,52.59009301652679
736,47.17973753909352
737,39.70245332281497
738,45.54924729878871
739,50.474791185951595
740,58.30742953143244
741,50.70536616902107
742,51.470673654948314
743,49.83742518996929
744,45.23244843223666
745,46.97386304426402
746,39.09256325464244
747,37.47837615034268
748,33.59815839294249
749,27.531097205083377
750,29.95494594611573
751,38.427844417651734
752,47.77278365975489
753,46.817986466831165
754,47.411015394989214
755,47.37455236397595
756,42.826398159277275
757,44.69884063149346
758,39.79328108208322
759,40.494150241744165
760,38.2701900664553
761,38.740756040654325
762,48.57208467779323
763,54.57435176812479
764,57.18009353219926
765,51.67014615555331
766,52.93684337807044
767,51.755933901721676
768,52.034451224206165
769,56.5829637629
770,53.096628507944295
771,48.63886097209287
772,40.60698327604465
773,40.44660054735143
774,45.1997066389729
775,48.97153397434938
776,61.29565528613379
777,67.25437555122046
778,58.91484430087241
779,59.8980592993385
780,55.092072126856536
781,58.25889732679471
782,56.880324837345725
783,57.89881652656984
784,52.68937135832405
785,51.33010457202485
786,45.19179202926862
787,56.96573213272952
788,73.80639130788745
789,64.51216076034868
790,63.80548260686725
791,55.21055692815804
792,52.512940826026465
793,56.872333257869975
794,56.2380177705763
795,56.19429255934918
796,45.86648957786808
797,39.08504761846065
798,48.08121290474272
799,46.25056712575011
800,59.08946884376479
801,56.987524525005625
802,63.961401262593334
803,64.25165597791515
804,64.6664211765257
805,63.810807480527856
806,53.83901193356707
807,54.31722197351274
808,44.01178525508854
809,47.453634184036574
810,40.57602600332036
811,51.22298071491942
812,46.43261129388064
813,44.7900602094399
814,48.64291869874115
815,51.97369310942364
816,53.522782731995605
817,56.01753344431275
818,55.67685376210923
819,52.47269555529446
820,58.42894009455007
821,74.19563883501125
822,71.94886750582266
823,63.26901779932718
824,58.79250587991487
825,54.935072216670015
826,57.392749494000164
827,54.111402782987234
828,52.206663004990666
829,42.84685990150073
830,36.189940690694904
831,44.22444589334713
832,53.20713378038491
833,67.54680095290507
834,69.05857279220638
835,63.47680942603695
836,65.94940220182208
837,58.510621722740495
838,59.83042843855235
839,52.60780612901158
840,57.89970100120141
841,43.933599093978174
842,41.33490068460864
843,52.03435723030195
844,51.493615897369445
845,57.324604708997704
846,58.4672799802036
847,59.15204543335018
848,59.36328814114247
849,61.325773217548125
850,60.96293604402727
851,50.556628241327296
852,50.319748710370405
853,47.40520307007581
854,40.571121786980285
855,44.196801757695546
856,50.29374008647814
857,58.478731964312914
858,49.360370784604505
859,49.290667077837945
860,50.122662039161035
861,45.645617453911356
862,44.48493984670654
863,38.418142077670005
864,35.37739275232847
865,33.032871630262036
866,29.13298732026672
867,31.365823395832933
868,40.60078550386694
869,45.130896671570646
870,46.82706375273965
871,46.35415792048904
872,46.968366492841085
873,43.60576484401727
874,46.13376315210324
875,38.07724420209142
876,43.77885305645659
877,38.63051514929351
878,36.96033536447492
879,48.568875846868416
880,54.95880771162759
881,55.19975301520198
882,52.940868546055846
883,51.90008208428373
884,53.550874408498956
885,52.60955410439528
886,56.63396867268702
887,51.15064960895492
888,48.02023459773232
889,43.130376566559654
890,41.24127670978954
891,43.90193704900668
892,50.07251692950358
893,58.96146940155287
894,66.9033425753212
895,57.66324623581477
896,57.1408835972154
897,53.91548395076626
898,56.673352624440476
899,57.37142742666453
900,56.174642697880024
901,53.45325902713326
902,50.69833015787
903,44.39851120086025
904,57.4653025718146
905,74.69290973198245
906,64.88489128313044
907,64.84131256872008
908,54.30995922433671
909,53.06101053032952
910,58.35924747239349
911,53.472167283138816
912,57.201327437006974
913,45.65669096338702
914,40.29175481184404
915,46.64624694142322
916,46.66987413079842
917,60.73908711177917
918,57.9491237760317
919,61.63439172949915
920,64.30644357271308
921,63.3459494717486
922,63.220001358004446
923,56.115878332026334
924,55.37323876882986
925,44.36347612793545
926,41.98026514800756
927,53.44833181916379
928,38.06073285003672
929,41.116147835357026
930,48.976521298207324
931,57.07563363290118
932,72.16692225836587
933,76.97359356685541
934,86.82674368854394
935,63.040461056084524
936,79.0835415206338
937,88.48671867350053
938,107.18207317184876
939,107.32958202766147
940,93.01582765761637
941,88.35402183349748
942,80.92600560203616
943,84.44431997023436
944,79.3000657422181
945,77.33107198876456
946,65.09210664451143
947,55.635179977045986
948,64.00827382330037
949,81.20461995971405
950,103.23522905980293
951,103.77206900853878
952,96.31489047049273
953,97.7001023134792
954,84.07522028615534
955,87.89864797794688
956,78.20658108318929
957,87.04520346979207
958,66.83315590329393
959,63.01192040019962
960,76.85647380171535
961,78.71018048572714
962,86.92176228681994
963,91.6048709401245
964,92.31329490105583
965,86.25447398360015
966,93.36040752737001
967,91.54939202135569
968,72.87660548389277
969,76.92289270892385
970,68.09311304773557
971,61.01875686722298
972,68.73999128545859
973,76.1755870769776
974,86.14370801032133
975,77.26298125399877
976,76.86673951843926
977,74.02497063431765
978,68.87597361511656
979,69.847032281086
980,57.11461080711317
981,54.15679548398813
982,50.63267643051226
983,42.31172188778471
984,43.718546766687325
985,59.177742601139514
986,70.38293110279224
987,68.90282768198972
988,71.82105077752324
989,71.35922603038117
990,63.808608418024214
991,68.7392574855763
992,54.741912644014825
993,60.93473443646047
994,56.94137854299748
995,54.95361012727392
996,71.52525099903039
997,82.6757019858659
998,85.5517256804759
999,77.46894952747735
1000,77.50770377473677
1001,79.15074439196617
1002,78.55839778142868
1003,84.12308764315507
1004,75.18001225142044
1005,71.92900043281296
1006,62.738412472278654
1007,63.53880130320411
1008,65.04893889607813
1009,73.82269904309378
1010,89.01475173432702
1011,100.63926827602366
1012,87.94134233109818
1013,89.1859526530021
1014,81.45615700697007
1015,85.83158402037094
1016,87.68572910831043
1017,83.49326339286388
1018,79.92864913291474
1019,74.8675261845141
1020,67.4416762464384
1021,88.05109612767617
1022,111.31438797475404
1023,98.87627806838067
1024,96.91269385978136
1025,82.69215908542718
1026,77.70205567139142
1027,87.12164104391198
1028,82.61961972978918
1029,84.39353618954267
1030,67.13865828839705
1031,60.225071796913696
1032,69.28982354009962
1033,70.63144850016594
1034,92.23634571207714
1035,87.76870327154157
1036,94.36674852294126
1037,97.48046706462137
1038,96.52398465158157
1039,93.74295773783717
1040,83.68301304897957
1041,81.14493435351064
1042,65.63901631945267
1043,65.077278655515
1044,74.0683631381319
1045,70.55740587628146
1046,76.51211277801512
1047,71.31339246567414
1048,76.16278183433103
1049,82.44895013428228
1050,80.8278398678774
1051,81.90508249673748
1052,76.0694684810899
1053,85.53672184377676
1054,93.90338671487271
1055,116.13011049305153
1056,116.07451624313265
1057,99.50019295870533
1058,93.64977546638826
1059,87.73163799551774
1060,88.71848699906307
1061,82.53555689297937
1062,83.41781026694278
1063,68.74335565380053
1064,60.1611037506776
1065,67.62820335627627
1066,87.66947314589684
1067,108.7599144525423
1068,108.18403254417794
1069,102.6976028953286
1070,103.93385958346414
1071,91.95459072808937
1072,94.49445822487792
1073,88.00658749093995
1074,89.39665916961411
1075,68.91224528320136
1076,66.44589770972885
1077,83.50542199272651
1078,81.01610040990633
1079,91.96057912452063
1080,95.3708133367347
1081,96.65992052561866
1082,92.76597238881118
1083,100.87040829078758
1084,96.64039982742808
1085,79.09967661470618
1086,81.42218707214424
1087,76.48386094395173
1088,64.55700134365674
1089,71.20232445782948
1090,77.72187427161963
1091,91.72740295480091
1092,83.92824087406179
1093,78.30583109485613
1094,80.2063396404339
1095,72.38343733071969
1096,74.36389584066731
1097,61.29946168447324
1098,59.89154196955876
1099,54.96761616470869
1100,45.34494993552062
1101,46.92582166998063
1102,64.46696822999539
1103,74.42379635847614
1104,73.81186715582793
1105,73.62758281690864
1106,76.73084638371827
1107,68.56733408088698
1108,73.9018172133952
1109,61.32596988976467
1110,65.68468000351508
1111,61.725489101292496
1112,58.18676163310793
1113,75.48776384081073
1114,87.2921598456394
1115,89.26434378550142
1116,85.6102319397128
1117,82.1651387206229
1118,84.46804561901585
1119,85.29160595358199
1120,88.79048893357705
1121,83.78906061914589
1122,76.82090330756753
1123,66.33195694294488
1124,68.05863415689934
1125,69.70827292043639
1126,80.53201391339579
1127,95.6171337925479
1128,105.14930033907795
1129,91.97272790899574
1130,93.927312572132
1131,87.52216605653535
1132,91.08645391818298
1133,92.01757969969155
1134,92.17113006604733
1135,85.75647666068956
1136,81.35016126708135
1137,71.79633627498822
1138,93.92845660915711
1139,118.66367083767938
1140,103.95280435164504
1141,103.08463407728118
1142,88.06193645547437
1143,84.04466361498685
1144,93.17519804759284
1145,87.18259416923568
1146,92.31487063382626
1147,73.72839971788089
1148,63.805872255251636
1149,74.46564746209033
1150,75.35241993227861
1151,94.74619192100035
1152,92.35423634398964
1153,99.39196373364797
1154,101.86686662298143
1155,101.56424470252367
1156,102.76811677984993
1157,88.52285763056616
1158,84.91081404953127
1159,69.89869023645701
1160,70.34283098352431
1161,70.72345015082529
1162,74.1139976364497
1163,70.38074860060546
1164,70.77020828790454
1165,84.6740315778323
1166,87.42932691642565
1167,83.93357216476355
1168,85.82415661297509
1169,91.43622239822038
1170,91.35720807173765
1171,100.75068630622182
1172,124.4388722870668
1173,122.94941852940356
1174,105.2539983159067
1175,99.21284321637235
1176,94.19106285816696
1177,95.76688779242602
1178,89.42152402212643
1179,88.25557495153727
1180,71.87998143268574
1181,62.44477640346359
1182,74.79715301340141
1183,94.01652096186449
1184,115.60852122926829
1185,116.50520238826218
1186,108.51277861451936
1187,109.55221543788679
1188,96.24780589555508
1189,100.99747974998127
1190,90.19575837878762
1191,96.39212009963751
1192,72.81172322288944
1193,70.53120385971151
1194,88.71239955285303
1195,86.23736578870715
1196,99.37422261893818
1197,101.94615632699843
1198,103.5659949673144
1199,100.71055191716624
1200,105.27671852958078
1201,102.07028894371149
1202,82.27063620861095
1203,86.23004626614191
1204,80.36232233473675
1205,66.8655209287906
1206,77.70374552211146
1207,84.21221238224413
1208,100.13670336828078
1209,88.44376068096632
1210,85.77668841669524
1211,83.5376333301351
1212,77.7646295185104
1213,79.68269430587817
1214,65.47956528405393
1215,63.49204853596011
1216,56.00977032192469
1217,49.44733125779555
1218,51.519489167938
1219,67.75716274828989
1220,78.59756659040796
1221,77.82143746996196
1222,80.50126924665534
1223,79.03254842954863
1224,71.16177933536373
1225,78.28933260137251
1226,64.28692445089975
1227,70.28899933629707
1228,66.08839797909278
1229,60.16656870771067
1230,81.90214181939736
1231,95.08789989167474
1232,94.62961067937904
1233,89.22028785076729
1234,87.9469403440604
1235,88.4776770300316
1236,86.7803050598545
1237,94.99415218123791
1238,86.38674524854578
1239,81.15516660534288
1240,72.49197254221887
1241,69.02888276470767
1242,73.69665804406058
1243,85.13348084465555
1244,101.86626237150222
1245,111.26429320127197
1246,97.46744011077362
1247,100.11211973673258
1248,93.63323637532784
1249,97.54110907412492
1250,95.92689931133603
1251,94.95079141398533
1252,90.07195049657356
1253,86.16411185989602
1254,75.31570959049641
1255,99.15238426708409
1256,126.09631145186668
1257,110.52472300984573
1258,110.35707400397396
1259,92.93470401215622
1260,87.96011107617963
1261,101.04432570488592
1262,90.64173703807151
1263,95.04369464096726
1264,76.11085152875553
1265,68.00748411732526
1266,78.75672082634091
1267,79.57978118801157
1268,102.03662962156001
1269,96.70389451296268
1270,108.10390614599176
1271,108.27405967710044
1272,108.28231221383031
1273,108.60648296331804
1274,93.48827245317563
1275,92.08254435891826
1276,75.38327590168593
1277,75.18323774620715
1278,79.90269276884366
1279,75.75868584231284
1280,77.38474180855279
1281,81.81955062162656
1282,74.6240305444165
1283,86.17614778121116
1284,81.42556641571719
1285,78.32294504561574
1286,88.22634837307561
1287,86.07239520809972
1288,94.00373259907433
1289,116.98225313439565
1290,114.27476145817255
1291,101.68900727989269
1292,92.6063958050715
1293,86.70380230153941
1294,89.38854942219547
1295,85.18856070860546
1296,83.39718165270132
1297,68.07679838887678
1298,59.27928422127179
1299,67.84720933383753
1300,85.61785061774337
1301,109.6546635997753
1302,109.97440323101286
1303,103.2701788464367
1304,102.31069748376724
1305,90.62922914447901
1306,94.85890456860425
1307,87.22943948190013
1308,90.88063752313072
1309,67.95546291781233
1310,67.65751948790557
1311,83.0192689470476
1312,81.63911867430537
1313,93.73800599203669
1314,94.84810736305614
1315,96.61842789665252
1316,93.55005294112814
1317,97.91545596571063
1318,96.2907207587944
1319,79.26361713491222
1320,82.6627060081465
1321,75.04111487010772
1322,65.09719173894571
1323,72.1310972494758
1324,79.88976221461358
1325,92.8957488378515
1326,84.4304535303661
1327,81.1983282425771
1328,81.21804212725146
1329,71.92022410583546
1330,74.87181388621562
1331,59.988754528751436
1332,59.80487689080094
1333,54.747591730256204
1334,46.234845008250204
1335,49.10822516382087
1336,63.359924176502105
1337,72.88443674398405
1338,75.18034402386634
1339,74.31555964711295
1340,74.72405595734082
1341,68.68511409216518
1342,72.36481933888011
1343,59.94346761531018
1344,66.267273708797
1345,62.889466846613345
1346,59.61976744274923
1347,78.01645405954902
1348,89.56675331582656
1349,89.60434752239719
1350,84.32809346292316
1351,83.70794521489826
1352,84.97714631253007
1353,81.3212465899051
1354,90.60711671137399
1355,79.84683931300674
1356,77.53913337214647
1357,64.65478839341444
1358,67.46702314718425
1359,69.85160491241774
1360,79.07129184146115
1361,94.16392688680183
1362,106.00526036580415
